ID	CHR	P1	TWAS.P	cond.sig	unique	gene	twas.fdr.sig	novel
ENSG00000004777	19	36279642	2.45E-03	0	0	ARHGAP33	0	NA
ENSG00000189306	22	42908624	2.50E-03	0	0	RRP7A	0	NA
ENSG00000033178	4	68482669	2.67E-03	0	0	UBA6	0	NA
ENSG00000139531	12	56399213	2.72E-03	0	0	SUOX	0	NA
ENSG00000108312	17	42284227	2.76E-03	0	1	UBTF	0	NA
ENSG00000095485	10	101992119	0.00285	0	0	CWF19L1	0	NA
ENSG00000142188	21	34811552	0.00285	0	0	TMEM50B	0	NA
ENSG00000047662	4	17634173	2.93E-03	0	NA	FAM184B	0	NA
ENSG00000113532	5	100143184	3.00E-03	0	0	ST8SIA4	0	NA
ENSG00000181830	11	45834349	3.29E-03	0	NA	SLC35C1	0	NA
ENSG00000080493	4	72437058	3.36E-03	0	NA	SLC4A4	0	NA
ENSG00000101460	20	33148072	0.003395	0	0	MAP1LC3A	0	NA
ENSG00000184916	14	105608198	0.00352	0	NA	JAG2	0	NA
ENSG00000129347	19	10664186	3.68E-03	0	0	KRI1	0	NA
ENSG00000112685	6	485622	0.00379	0	0	EXOC2	0	NA
ENSG00000198453	19	37487301	3.94E-03	0	1	ZNF568	0	NA
ENSG00000146243	6	79607781	0.00398	0	0	IRAK1BP1	0	NA
ENSG00000173715	11	66610747	4.12E-03	0	0	C11orf80	0	NA
ENSG00000242779	19	53471926	4.67E-03	0	NA	ZNF702P	0	NA
ENSG00000134283	12	42792656	4.78E-03	0	1	PPHLN1	0	NA
ENSG00000108175	10	81075921	0.00502	0	1	ZMIZ1	0	NA
ENSG00000102796	13	52345134	0.00549	0	0	DHRS12	0	NA
ENSG00000167074	22	41795066	5.69E-03	0	0	TEF	0	NA
ENSG00000278311	17	34945998	5.82E-03	0	NA	GGNBP2	0	NA
ENSG00000074966	4	48068966	5.91E-03	0	1	TXK	0	NA
ENSG00000105717	19	19672756	5.98E-03	0	1	PBX4	0	NA
ENSG00000109270	4	100799631	6.11E-03	0	0	LAMTOR3	0	NA
ENSG00000143387	1	150768988	6.24E-03	0	0	CTSK	0	NA
ENSG00000129460	14	23946422	0.00625	0	0	NGDN	0	NA
ENSG00000109084	17	26655174	6.36E-03	0	0	TMEM97	0	NA
ENSG00000147454	8	23429454	0.0065	0	0	SLC25A37	0	NA
ENSG00000007545	16	1727492	0.006509	0	1	CRAMP1	0	NA
ENSG00000182224	17	7765276	6.54E-03	0	1	CYB5D1	0	NA
ENSG00000100413	22	41921959	6.61E-03	0	1	POLR3H	0	NA
ENSG00000161036	7	102113426	6.88E-03	0	0	LRWD1	0	NA
ENSG00000169255	3	160801782	7.00E-03	0	1	B3GALNT1	0	NA
ENSG00000067064	10	1086377	0.00709	0	1	IDI1	0	NA
ENSG00000170185	4	144142325	7.41E-03	0	0	USP38	0	NA
ENSG00000156599	11	57468503	7.56E-03	0	0	ZDHHC5	0	NA
ENSG00000111331	12	113410454	7.68E-03	0	NA	OAS3	0	NA
ENSG00000173064	12	112608737	7.95E-03	0	1	HECTD4	0	NA
ENSG00000085978	2	234204126	8.01E-03	0	0	ATG16L1	0	NA
ENSG00000152583	4	88400663	8.13E-03	0	NA	SPARCL1	0	NA
ENSG00000047056	10	1177827	0.00817	0	0	WDR37	0	NA
ENSG00000166295	10	73995442	0.00834	0	0	ANAPC16	0	NA
ENSG00000165661	9	139098427	0.00849	0	0	QSOX2	0	NA
ENSG00000078804	20	33300940	0.008578	0	1	TP53INP2	0	NA
ENSG00000171763	15	45710789	0.00884	0	0	SPATA5L1	0	NA
ENSG00000175066	3	141889168	8.98E-03	0	1	GK5	0	NA
ENSG00000114021	3	100073615	9.30E-03	0	0	NIT2	0	NA
ENSG00000154319	8	11279110	0.00953	0	1	FAM167A	0	NA
ENSG00000225783	22	27071941	9.54E-03	0	0	MIAT	0	NA
ENSG00000164032	4	100869531	9.71E-03	0	0	H2AFZ	0	NA
ENSG00000173327	11	65365374	9.71E-03	0	0	MAP3K11	0	NA
ENSG00000125245	13	99907369	0.00987	0	0	GPR18	0	NA
ENSG00000182180	10	75008751	0.00988	0	0	MRPS16	0	NA
ENSG00000075884	2	144525588	9.97E-03	0	0	ARHGAP15	0	NA
ENSG00000130167	19	11417374	1.01E-02	0	NA	TSPAN16	0	NA
ENSG00000078674	8	17872283	0.0108	0	0	PCM1	0	NA
ENSG00000089127	12	113355513	1.09E-02	0	0	OAS1	0	NA
ENSG00000110871	12	120941351	1.10E-02	0	0	COQ5	0	NA
ENSG00000125755	19	46318864	1.10E-02	0	0	SYMPK	0	NA
ENSG00000163412	3	71732288	1.15E-02	0	0	EIF4E3	0	NA
ENSG00000148296	9	136198034	0.01154	0	0	SURF6	0	NA
ENSG00000115306	2	54893142	1.19E-02	0	1	SPTBN1	0	NA
ENSG00000100890	14	35743097	0.01197	0	0	KIAA0391	0	NA
ENSG00000153391	18	33048628	1.21E-02	0	0	INO80C	0	NA
ENSG00000075426	2	28637370	1.22E-02	0	0	FOSL2	0	NA
ENSG00000004139	17	26727855	1.26E-02	0	1	SARM1	0	NA
ENSG00000126790	14	59942588	0.01285	0	0	L3HYPDH	0	NA
ENSG00000173406	1	58971775	1.29E-02	0	1	DAB1	0	NA
ENSG00000234199	2	114764755	1.30E-02	0	0	LINC01191	0	NA
ENSG00000162980	2	152659139	1.35E-02	0	1	ARL5A	0	NA
ENSG00000143891	2	38961141	1.38E-02	0	1	GALM	0	NA
ENSG00000130748	19	47549880	1.40E-02	0	0	TMEM160	0	NA
ENSG00000102882	16	30125583	0.01405	0	0	MAPK3	0	NA
ENSG00000126432	11	64088174	1.41E-02	0	0	PRDX5	0	NA
ENSG00000116688	1	12073115	1.44E-02	0	1	MFN2	0	NA
ENSG00000136932	9	100667016	0.01441	0	0	TRMO	0	NA
ENSG00000101158	20	57569887	0.014422	0	0	NELFCD	0	NA
ENSG00000126243	19	36435967	1.48E-02	0	1	LRFN3	0	NA
ENSG00000185875	10	25313982	0.01484	0	NA	THNSL1	0	NA
ENSG00000103510	16	31142528	0.014879	0	0	KAT8	0	NA
ENSG00000111361	12	124105960	1.49E-02	0	0	EIF2B1	0	NA
ENSG00000171840	12	673538	1.49E-02	0	1	NINJ2	0	NA
ENSG00000162889	1	206907291	1.50E-02	0	0	MAPKAPK2	0	NA
ENSG00000197535	15	52605472	0.01508	0	0	MYO5A	0	NA
ENSG00000136738	10	17757433	0.01509	0	1	STAM	0	NA
ENSG00000154079	6	71298362	0.0153	0	0	SDHAF4	0	NA
ENSG00000100417	22	41973006	1.54E-02	0	0	PMM1	0	NA
ENSG00000132692	1	156629135	1.58E-02	0	NA	BCAN	0	NA
ENSG00000022840	12	121015109	1.62E-02	0	0	RNF10	0	NA
ENSG00000164120	4	175411901	1.63E-02	0	1	HPGD	0	NA
ENSG00000122783	7	134850656	1.64E-02	0	1	CYREN	0	NA
ENSG00000164258	5	52954381	1.66E-02	0	1	NDUFS4	0	NA
ENSG00000160284	21	47581444	0.01686	0	0	SPATC1L	0	NA
ENSG00000023191	11	494738	1.71E-02	0	0	RNH1	0	NA
ENSG00000009844	6	142541568	0.01711	0	0	VTA1	0	NA
ENSG00000107736	10	73575471	0.01741	0	0	CDH23	0	NA
ENSG00000136108	13	53049828	0.01751	0	0	CKAP2	0	NA
ENSG00000104626	8	8888306	0.01779	0	0	ERI1	0	NA
ENSG00000135828	1	182543028	1.81E-02	0	0	RNASEL	0	NA
ENSG00000121858	3	172223857	1.83E-02	0	1	TNFSF10	0	NA
ENSG00000107937	10	1063482	0.01834	0	0	GTPBP4	0	NA
ENSG00000115241	2	27604099	1.84E-02	0	0	PPM1G	0	NA
ENSG00000170954	19	53611350	1.84E-02	0	0	ZNF415	0	NA
ENSG00000078369	1	1716837	1.85E-02	0	NA	GNB1	0	NA
ENSG00000180447	9	89559740	0.01883	0	1	GAS1	0	NA
ENSG00000138744	4	76841892	1.92E-02	0	0	NAAA	0	NA
ENSG00000275576	20	30704234	0.019753	0	0	AL049539.1	0	NA
ENSG00000073849	3	186795893	2.01E-02	0	0	ST6GAL1	0	NA
ENSG00000066027	1	212534873	2.03E-02	0	0	PPP2R5A	0	NA
ENSG00000055483	17	76783653	2.04E-02	0	0	USP36	0	NA
ENSG00000131558	7	133750339	2.05E-02	0	0	EXOC4	0	NA
ENSG00000102786	13	51939597	0.02076	0	0	INTS6	0	NA
ENSG00000011600	19	36398386	2.11E-02	0	1	TYROBP	0	NA
ENSG00000145348	4	106967644	2.14E-02	0	0	TBCK	0	NA
ENSG00000101605	18	3066866	2.15E-02	0	0	MYOM1	0	NA
ENSG00000257727	12	56704272	2.16E-02	0	0	CNPY2	0	NA
ENSG00000126581	17	40962894	2.17E-02	0	0	BECN1	0	NA
ENSG00000185808	21	38439574	0.02176	0	0	PIGP	0	NA
ENSG00000104231	8	82614238	0.02214	0	0	ZFAND1	0	NA
ENSG00000096092	6	52546654	0.02231	0	1	TMEM14A	0	NA
ENSG00000198890	1	107601433	2.25E-02	0	0	PRMT6	0	NA
ENSG00000137200	6	37448731	0.0227	0	NA	CMTR1	0	NA
ENSG00000136935	9	127640975	0.02276	0	NA	GOLGA1	0	NA
ENSG00000095951	6	12164645	0.02286	0	0	HIVEP1	0	NA
ENSG00000187775	17	76420061	2.29E-02	0	NA	DNAH17	0	NA
ENSG00000072121	14	68213514	0.02293	0	1	ZFYVE26	0	NA
ENSG00000119383	9	131911152	0.02296	0	0	PTPA	0	NA
ENSG00000166321	10	74891248	0.02299	0	0	NUDT13	0	NA
ENSG00000198522	2	27873452	2.30E-02	0	0	GPN1	0	NA
ENSG00000005189	16	20860803	0.023291	0	NA	REXO5	0	NA
ENSG00000103222	16	16235754	0.02332	0	0	ABCC1	0	NA
ENSG00000079459	8	11696232	0.02357	0	0	FDFT1	0	NA
ENSG00000157538	21	38596098	0.02376	0	1	VPS26C	0	NA
ENSG00000177875	12	48579356	2.40E-02	0	NA	CCDC184	0	NA
ENSG00000054983	14	88399625	0.024	0	0	GALC	0	NA
ENSG00000167077	22	42189834	2.40E-02	0	0	MEI1	0	NA
ENSG00000152684	5	52097614	2.44E-02	0	0	PELO	0	NA
ENSG00000143643	1	231042394	2.61E-02	0	1	TTC13	0	NA
ENSG00000198464	19	52828992	2.61E-02	0	0	ZNF480	0	NA
ENSG00000165996	10	17641350	0.02655	0	1	HACD1	0	NA
ENSG00000164597	7	106843338	2.68E-02	0	0	COG5	0	NA
ENSG00000066336	11	47376455	2.68E-02	0	0	SPI1	0	NA
ENSG00000204241	11	133911019	2.72E-02	0	1	AP000911.1	0	NA
ENSG00000171302	17	76988071	2.72E-02	0	0	CANT1	0	NA
ENSG00000141971	19	17536021	2.73E-02	0	0	MVB12A	0	NA
ENSG00000153774	16	75338941	0.027447	0	0	CFDP1	0	NA
ENSG00000135631	2	73300611	2.76E-02	0	0	RAB11FIP5	0	NA
ENSG00000171806	1	169762307	2.77E-02	0	0	METTL18	0	NA
ENSG00000128050	4	57327193	2.77E-02	0	0	PAICS	0	NA
ENSG00000100883	14	35498297	0.02776	0	0	SRP54	0	NA
ENSG00000092820	6	159186872	0.02788	0	1	EZR	0	NA
ENSG00000204850	19	46999378	2.79E-02	0	1	AC011484.1	0	NA
ENSG00000144580	2	219457339	2.80E-02	0	0	CNOT9	0	NA
ENSG00000086848	11	111657196	2.81E-02	0	0	ALG9	0	NA
ENSG00000165140	9	97365666	0.02829	0	0	FBP1	0	NA
ENSG00000166788	11	18103006	2.83E-02	0	0	SAAL1	0	NA
ENSG00000016864	3	52728696	2.86E-02	0	1	GLT8D1	0	NA
ENSG00000166435	11	74555230	2.86E-02	0	0	XRRA1	0	NA
ENSG00000185122	8	145515398	0.02904	0	0	HSF1	0	NA
ENSG00000128989	15	52839886	0.02915	0	0	ARPP19	0	NA
ENSG00000114124	3	141535826	2.94E-02	0	NA	GRK7	0	NA
ENSG00000149761	11	63996957	2.94E-02	0	0	NUDT22	0	NA
ENSG00000184990	14	105222093	0.02948	0	0	SIVA1	0	NA
ENSG00000089876	10	127525198	0.0299	0	0	DHX32	0	NA
ENSG00000100221	22	39081732	2.99E-02	0	NA	JOSD1	0	NA
ENSG00000116288	1	8045045	3.07E-02	0	0	PARK7	0	NA
ENSG00000066136	1	41236914	3.09E-02	0	NA	NFYC	0	NA
ENSG00000101782	18	21061331	3.09E-02	0	1	RIOK3	0	NA
ENSG00000132842	5	77298446	3.11E-02	0	0	AP3B1	0	NA
ENSG00000161265	19	36233500	3.17E-02	0	0	U2AF1L4	0	NA
ENSG00000075790	7	107263534	3.18E-02	0	1	BCAP29	0	NA
ENSG00000198951	22	42454864	3.20E-02	0	1	NAGA	0	NA
ENSG00000135596	6	109765438	0.03228	0	0	MICAL1	0	NA
ENSG00000261371	17	62401025	3.23E-02	0	0	PECAM1	0	NA
ENSG00000144785	12	56705114	3.29E-02	0	0	AC073896.1	0	NA
ENSG00000138430	2	174937560	3.32E-02	0	1	OLA1	0	NA
ENSG00000204584	17	47924787	3.39E-02	0	0	FLJ45513	0	NA
ENSG00000109756	4	160281036	3.40E-02	0	1	RAPGEF2	0	NA
ENSG00000179715	12	47630347	3.43E-02	0	1	PCED1B	0	NA
ENSG00000064666	19	1036161	3.43E-02	0	0	CNN2	0	NA
ENSG00000092871	17	33336792	3.44E-02	0	1	RFFL	0	NA
ENSG00000125484	9	135568531	0.03452	0	0	GTF3C4	0	NA
ENSG00000172460	16	2889781	0.03454	0	NA	PRSS30P	0	NA
ENSG00000177042	11	703754	3.47E-02	0	0	TMEM80	0	NA
ENSG00000160961	19	14831217	3.47E-02	0	0	ZNF333	0	NA
ENSG00000168803	15	43641207	0.03479	0	0	ADAL	0	NA
ENSG00000039560	5	34832470	3.50E-02	0	0	RAI14	0	NA
ENSG00000142453	19	11033286	3.50E-02	0	0	CARM1	0	NA
ENSG00000170917	4	123838674	3.55E-02	0	0	NUDT6	0	NA
ENSG00000073584	17	38784121	3.57E-02	0	0	SMARCE1	0	NA
ENSG00000150347	10	63856257	0.03574	0	1	ARID5B	0	NA
ENSG00000103257	16	87863732	0.035875	0	0	SLC7A5	0	NA
ENSG00000278535	17	34957124	3.59E-02	0	NA	DHRS11	0	NA
ENSG00000204084	1	38326850	3.60E-02	0	1	INPP5B	0	NA
ENSG00000115165	2	158271573	3.64E-02	0	0	CYTIP	0	NA
ENSG00000128298	22	38480946	3.66E-02	0	1	BAIAP2L2	0	NA
ENSG00000184047	12	122692768	3.67E-02	0	0	DIABLO	0	NA
ENSG00000005020	7	26707122	3.72E-02	0	1	SKAP2	0	NA
ENSG00000134184	1	110231878	3.73E-02	0	0	GSTM1	0	NA
ENSG00000049618	6	157405799	0.03752	0	NA	ARID1B	0	NA
ENSG00000157837	12	121201307	3.76E-02	0	0	SPPL3	0	NA
ENSG00000135437	12	56118384	3.83E-02	0	0	RDH5	0	NA
ENSG00000114423	3	105377375	3.84E-02	0	0	CBLB	0	NA
ENSG00000139405	12	113629848	3.86E-02	0	0	RITA1	0	NA
ENSG00000145868	5	147821785	3.87E-02	0	0	FBXO38	0	NA
ENSG00000204397	11	104912164	3.87E-02	0	0	CARD16	0	NA
ENSG00000196628	18	52895458	3.87E-02	0	NA	TCF4	0	NA
ENSG00000109685	4	1873217	3.89E-02	0	NA	NSD2	0	NA
ENSG00000106077	7	73152700	3.89E-02	0	1	ABHD11	0	NA
ENSG00000137752	11	104897017	3.91E-02	0	1	CASP1	0	NA
ENSG00000117153	1	202860571	3.96E-02	0	1	KLHL12	0	NA
ENSG00000138796	4	108956065	3.98E-02	0	0	HADH	0	NA
ENSG00000083444	1	12035519	3.99E-02	0	0	PLOD1	0	NA
ENSG00000182827	1	226332760	3.99E-02	0	0	ACBD3	0	NA
ENSG00000065613	10	105786768	0.04002	0	0	SLK	0	NA
ENSG00000249915	5	314686	4.03E-02	0	1	PDCD6	0	NA
ENSG00000127720	12	82872720	4.03E-02	0	0	METTL25	0	NA
ENSG00000117054	1	76226858	4.05E-02	0	0	ACADM	0	NA
ENSG00000182648	7	156431432	4.06E-02	0	0	LINC01006	0	NA
ENSG00000119684	14	75483312	0.04125	0	0	MLH3	0	NA
ENSG00000155660	7	148700413	4.14E-02	0	0	PDIA4	0	NA
ENSG00000146674	7	45952143	4.14E-02	0	NA	IGFBP3	0	NA
ENSG00000167850	17	72537363	4.14E-02	0	0	CD300C	0	NA
ENSG00000164062	3	49720733	4.17E-02	0	0	APEH	0	NA
ENSG00000184752	12	95397376	4.18E-02	0	0	NDUFA12	0	NA
ENSG00000157895	12	121441153	4.18E-02	0	0	C12orf43	0	NA
ENSG00000173598	12	93799385	4.19E-02	0	NA	NUDT4	0	NA
ENSG00000172339	1	95492696	4.20E-02	0	NA	ALG14	0	NA
ENSG00000144161	2	112973776	4.20E-02	0	0	ZC3H8	0	NA
ENSG00000163938	3	52728087	4.23E-02	0	0	GNL3	0	NA
ENSG00000167815	19	12911974	4.27E-02	0	0	PRDX2	0	NA
ENSG00000163686	3	58280126	4.31E-02	0	0	ABHD6	0	NA
ENSG00000196705	19	21368601	4.33E-02	0	0	ZNF431	0	NA
ENSG00000163870	3	127292141	4.34E-02	0	1	TPRA1	0	NA
ENSG00000145020	3	49454323	4.40E-02	0	0	AMT	0	NA
ENSG00000197111	12	53874172	4.40E-02	0	0	PCBP2	0	NA
ENSG00000148218	9	116148885	0.04401	0	0	ALAD	0	NA
ENSG00000172716	17	33677802	4.42E-02	0	NA	SLFN11	0	NA
ENSG00000100304	22	43562758	4.42E-02	0	0	TTLL12	0	NA
ENSG00000138286	10	75001642	0.0446	0	0	FAM149B1	0	NA
ENSG00000162877	1	205797589	4.47E-02	0	0	PM20D1	0	NA
ENSG00000153066	16	11773300	0.045086	0	0	TXNDC11	0	NA
ENSG00000166228	10	72643517	0.04527	0	1	PCBD1	0	NA
ENSG00000121274	16	50263269	0.045493	0	0	TENT4B	0	NA
ENSG00000145723	5	102421739	4.57E-02	0	0	GIN1	0	NA
ENSG00000180694	8	91634610	0.04579	0	0	TMEM64	0	NA
ENSG00000100461	14	23370258	0.04626	0	0	RBM23	0	NA
ENSG00000267680	19	44612141	4.66E-02	0	0	ZNF224	0	NA
ENSG00000197217	8	23290559	0.04681	0	0	ENTPD4	0	NA
ENSG00000196961	19	50310094	4.71E-02	0	1	AP2A1	0	NA
ENSG00000164053	3	48506915	4.72E-02	0	0	ATRIP	0	NA
ENSG00000151694	2	9630478	4.74E-02	0	0	ADAM17	0	NA
ENSG00000169085	8	67430179	0.04751	0	0	VXN	0	NA
ENSG00000042088	14	90510963	0.04781	0	1	TDP1	0	NA
ENSG00000240849	20	48740342	0.047816	0	0	TMEM189	0	NA
ENSG00000072958	19	16346075	4.85E-02	0	0	AP1M1	0	NA
ENSG00000110931	12	121682979	4.86E-02	0	0	CAMKK2	0	NA
ENSG00000244617	2	70187423	4.87E-02	0	0	ASPRV1	0	NA
ENSG00000182253	15	99675536	0.04977	0	0	SYNM	0	NA
ENSG00000182541	22	31667148	5.02E-02	0	NA	LIMK2	0	NA
ENSG00000071242	6	166823038	0.05058	0	NA	RPS6KA2	0	NA
ENSG00000152642	3	32210030	5.10E-02	0	1	GPD1L	0	NA
ENSG00000066468	10	123298107	0.05101	0	NA	FGFR2	0	NA
ENSG00000168765	1	110198803	5.11E-02	0	0	GSTM4	0	NA
ENSG00000160191	21	44195451	0.05153	0	0	PDE9A	0	NA
ENSG00000119718	14	75475950	0.05187	0	0	EIF2B2	0	NA
ENSG00000131400	19	50861997	5.20E-02	0	0	NAPSA	0	NA
ENSG00000182179	3	49842666	5.26E-02	0	0	UBA7	0	NA
ENSG00000166831	15	65032146	0.05275	0	0	RBPMS2	0	NA
ENSG00000151062	12	1901374	5.29E-02	0	0	CACNA2D4	0	NA
ENSG00000172175	18	56417115	5.29E-02	0	0	MALT1	0	NA
ENSG00000155542	5	56212642	5.33E-02	0	0	SETD9	0	NA
ENSG00000011523	2	65309679	5.34E-02	0	1	CEP68	0	NA
ENSG00000139624	12	50523893	5.34E-02	0	0	CERS5	0	NA
ENSG00000101079	20	35280970	0.053458	0	NA	NDRG3	0	NA
ENSG00000100441	14	24910149	0.05368	0	1	KHNYN	0	NA
ENSG00000136280	7	45067304	5.42E-02	0	0	CCM2	0	NA
ENSG00000100592	14	59835846	0.05441	0	0	DAAM1	0	NA
ENSG00000142065	19	36827511	5.46E-02	0	0	ZFP14	0	NA
ENSG00000125868	20	17588359	0.054704	0	0	DSTN	0	NA
ENSG00000133739	8	86048174	0.05473	0	0	LRRCC1	0	NA
ENSG00000163297	4	80826961	5.49E-02	0	0	ANTXR2	0	NA
ENSG00000163378	3	69024707	5.51E-02	0	0	EOGT	0	NA
ENSG00000169045	5	179041915	5.51E-02	0	0	HNRNPH1	0	NA
ENSG00000065029	6	35263386	0.05527	0	NA	ZNF76	0	NA
ENSG00000152127	2	135212071	5.54E-02	0	0	MGAT5	0	NA
ENSG00000103168	16	84212132	0.05569	0	0	TAF1C	0	NA
ENSG00000135269	7	115898444	5.58E-02	0	0	TES	0	NA
ENSG00000179364	14	105860950	0.056	0	0	PACS2	0	NA
ENSG00000167065	22	31058257	5.60E-02	0	1	DUSP18	0	NA
ENSG00000166170	14	104023351	0.05604	0	0	BAG5	0	NA
ENSG00000112139	6	37600356	0.05665	0	0	MDGA1	0	NA
ENSG00000154814	3	16343213	5.68E-02	0	1	OXNAD1	0	NA
ENSG00000103056	16	68392577	0.05691	0	1	SMPD3	0	NA
ENSG00000182359	11	105947236	5.72E-02	0	0	KBTBD3	0	NA
ENSG00000166503	15	83807239	0.05746	0	0	HDGFL3	0	NA
ENSG00000199990	5	140090893	5.76E-02	0	NA	VTRNA1-1	0	NA
ENSG00000164088	3	52284536	5.78E-02	0	0	PPM1M	0	NA
ENSG00000136371	15	80137642	0.05788	0	0	MTHFS	0	NA
ENSG00000167766	19	53116292	5.80E-02	0	1	ZNF83	0	NA
ENSG00000119969	10	96361628	0.05812	0	0	HELLS	0	NA
ENSG00000140025	14	90397886	0.05846	0	0	EFCAB11	0	NA
ENSG00000023318	9	102742041	0.05857	0	NA	ERP44	0	NA
ENSG00000163389	3	119211935	5.89E-02	0	0	POGLUT1	0	NA
ENSG00000119906	10	102724690	0.05904	0	1	SLF2	0	NA
ENSG00000172171	17	29226383	5.91E-02	0	0	TEFM	0	NA
ENSG00000112062	6	35996019	0.05911	0	0	MAPK14	0	NA
ENSG00000171033	8	79515320	0.05929	0	NA	PKIA	0	NA
ENSG00000111737	12	120533013	5.93E-02	0	NA	RAB35	0	NA
ENSG00000158717	16	88763171	0.05933	0	0	RNF166	0	NA
ENSG00000166189	10	103827589	0.05961	0	0	HPS6	0	NA
ENSG00000104894	19	49842063	5.97E-02	0	0	CD37	0	NA
ENSG00000170899	6	52842971	0.0604	0	1	GSTA4	0	NA
ENSG00000173369	1	22987790	6.07E-02	0	1	C1QB	0	NA
ENSG00000176390	17	29111149	6.08E-02	0	0	CRLF3	0	NA
ENSG00000252906	1	175937543	6.09E-02	0	NA	SCARNA3	0	NA
ENSG00000172725	11	67205914	6.09E-02	0	0	CORO1B	0	NA
ENSG00000177106	11	706219	6.12E-02	0	NA	EPS8L2	0	NA
